AgentID,Interval 1,Interval 2,Interval 3,Interval 4,Interval 5,Interval 6,Interval 7,Interval 8,Interval 9,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Interval 97,Interval 98,Interval 99,Interval 100,Interval 101,Interval 102,Interval 103,Interval 104,Interval 105,Interval 106,Interval 107,Interval 108,Interval 109,Interval 110,Interval 111,Interval 112,Interval 113,Interval 114,Interval 115,Interval 116,Interval 117,Interval 118,Interval 119,Interval 120,Interval 121,Interval 122,Interval 123,Interval 124,Interval 125,Interval 126,Interval 127,Interval 128,Interval 129,Interval 130,Interval 131,Interval 132,Interval 133,Interval 134,Interval 135,Interval 136,Interval 137,Interval 138,Interval 139,Interval 140,Interval 141,Interval 142,Interval 143,Interval 144,Interval 145,Interval 146,Interval 147,Interval 148,Interval 149,Interval 150,Interval 151,Interval 152,Interval 153,Interval 154,Interval 155,Interval 156,Interval 157,Interval 158,Interval 159,Interval 160,Interval 161,Interval 162,Interval 163,Interval 164,Interval 165,Interval 166,Interval 167,Interval 168,Interval 169,Interval 170,Interval 171,Interval 172,Interval 173,Interval 174,Interval 175,Interval 176,Interval 177,Interval 178
248,2.01,2.16,2.21,2.235,2.19,2.16,2.138572,2.1225,2.11,2.13,2.173637,2.21,2.24077,2.267143,2.29,2.31,2.327647,2.343334,2.357369,2.37,2.381429,2.391819,2.401305,2.385,2.370001,2.344616,2.321112,2.299286,2.289311,2.290001,2.271291,2.263126,2.264546,2.25706,2.250001,2.243334,2.237028,2.238948,2.24077,2.227501,2.207562,2.188572,2.177443,2.173637,2.183334,2.173044,2.163192,2.15375,2.156939,2.151,2.142353,2.128269,2.120378,2.118333,2.116364,2.109107,2.102105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.01,2.085,2.06,2.1225,2.16,2.185,2.202857,2.21625,2.226666,2.205,2.173636,2.16,2.125384,2.127857,2.12,2.113125,2.107059,2.118333,2.128421,2.1375,2.145714,2.153182,2.16,2.17875,2.196,2.211923,2.226667,2.240357,2.242759,2.235,2.227742,2.220938,2.214546,2.217353,2.220001,2.222501,2.224865,2.231053,2.233077,2.2275,2.222195,2.238572,2.24721,2.245228,2.246667,2.248044,2.252554,2.26,2.261021,2.268,2.274706,2.281154,2.287359,2.282223,2.277273,2.2725,2.267895,2.263449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2.61,2.61,2.41,2.535,2.55,2.56,2.567143,2.535,2.476667,2.46,2.419091,2.41,2.402308,2.395715,2.39,2.385,2.380588,2.376667,2.373158,2.355,2.338572,2.337273,2.336087,2.3475,2.358,2.361923,2.36,2.379643,2.392759,2.400001,2.397097,2.394376,2.391819,2.398236,2.400001,2.397501,2.403244,2.404737,2.402308,2.407501,2.41244,2.417143,2.428605,2.432728,2.43,2.427392,2.424894,2.4225,2.432449,2.442,2.451177,2.46,2.462831,2.471112,2.479091,2.486786,2.494211,2.496207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2.31,2.46,2.41,2.385,2.37,2.36,2.352857,2.3475,2.343333,2.34,2.337273,2.335,2.333077,2.331429,2.33,2.32875,2.327647,2.343333,2.357368,2.355,2.352857,2.350909,2.349131,2.3475,2.346,2.344615,2.343333,2.331429,2.325517,2.335,2.343871,2.342813,2.341819,2.332059,2.327143,2.326667,2.326216,2.321842,2.306154,2.29125,2.277074,2.270715,2.250698,2.231591,2.213334,2.19587,2.179149,2.163125,2.153878,2.139,2.130589,2.1225,2.120378,2.118334,2.110909,2.109107,2.102105,2.095345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.01,2.16,2.21,2.085,2.04,1.985,1.988571,1.99125,2.026667,2.025,2.037273,2.085,2.102308,2.095715,2.11,2.1225,2.133529,2.143333,2.152105,2.16,2.167143,2.173636,2.186087,2.20375,2.232,2.258077,2.282223,2.304643,2.315173,2.305,2.285806,2.258437,2.250909,2.252647,2.258571,2.243333,2.228919,2.227105,2.221538,2.21625,2.21122,2.206429,2.208838,2.217955,2.22,2.221957,2.227021,2.235,2.236531,2.244,2.257059,2.269615,2.276038,2.276667,2.282727,2.285893,2.286316,2.286724,2.287119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2.61,2.61,2.61,2.46,2.43,2.36,2.31,2.2725,2.21,2.19,2.187273,2.1975,2.183077,2.202857,2.19,2.1975,2.195294,2.201667,2.238947,2.2725,2.288571,2.275909,2.264348,2.26625,2.256,2.235,2.226666,2.229643,2.227241,2.22,2.203548,2.188124,2.182727,2.177646,2.172856,2.168333,2.164053,2.159999,2.163846,2.1675,2.163658,2.159999,2.177441,2.187272,2.183333,2.19913,2.207872,2.216249,2.205918,2.202,2.198235,2.183077,2.16849,2.148889,2.135454,2.1225,2.104737,2.087586,2.071017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2.01,1.785,1.66,1.6725,1.68,1.685,1.731429,1.72875,1.726667,1.725,1.723636,1.7225,1.721539,1.720714,1.72,1.719375,1.718824,1.718333,1.717895,1.7175,1.717143,1.716818,1.716522,1.71625,1.704,1.704231,1.715556,1.704643,1.704828,1.705,1.705161,1.705312,1.714545,1.723235,1.74,1.7475,1.746486,1.753421,1.775384,1.78125,1.797805,1.81,1.821628,1.825909,1.823333,1.820869,1.818511,1.8225,1.826326,1.824,1.821764,1.819615,1.817547,1.815556,1.819091,1.825179,1.833684,1.831552,1.829491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2.01,2.01,2.01,2.085,2.07,2.11,2.138572,2.16,2.176667,2.19,2.200909,2.21,2.217692,2.224286,2.23,2.235,2.239412,2.243334,2.246842,2.25,2.252857,2.255455,2.257826,2.26,2.262,2.258077,2.248889,2.251072,2.242759,2.235,2.247097,2.258438,2.269092,2.270295,2.267144,2.251667,2.245136,2.235001,2.221539,2.208751,2.196586,2.185001,2.173954,2.16341,2.153334,2.143696,2.134468,2.125625,2.117143,2.115,2.107059,2.099423,2.092075,2.085,2.078182,2.071607,2.065263,2.059138,2.05322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.324286,2.337273,2.349131,2.36,2.358,2.356154,2.354445,2.342143,2.341035,2.35,2.34871,2.338125,2.337273,2.318824,2.301429,2.293334,2.301892,2.294211,2.279231,2.265,2.269756,2.270714,2.271628,2.275909,2.283334,2.277392,2.268511,2.269376,2.264082,2.253,2.242353,2.249424,2.250566,2.246112,2.241819,2.235,2.236316,2.232414,2.228645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1.71,1.785,1.86,1.9725,2.04,2.085,2.117143,2.14125,2.16,2.175,2.160001,2.147501,2.160001,2.170715,2.160001,2.169376,2.177648,2.185001,2.19158,2.182501,2.174286,2.139546,2.127392,2.1225,2.130001,2.131154,2.115556,2.1225,2.123794,2.14,2.145484,2.150625,2.146364,2.124706,2.121429,2.11,2.09919,2.088948,2.079231,2.07,2.06122,2.052858,2.044884,2.044091,2.03,2.016522,2.01,2.01,2.01,2.004,2.01,2.004231,1.99868,1.993334,1.982728,1.977857,1.967895,1.968621,1.969322,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.01,2.01,2.01,2.01,2.01,2.01,2.052857,2.0475,2.076667,2.1,2.119091,2.135,2.148461,2.138571,2.13,2.14125,2.168823,2.193333,2.215263,2.22,2.21,2.214545,2.231739,2.2475,2.25,2.252308,2.265556,2.267143,2.268621,2.27,2.271291,2.2725,2.273637,2.274706,2.275714,2.276666,2.277567,2.274473,2.267692,2.25375,2.247805,2.249286,2.250698,2.245227,2.233333,2.221956,2.211064,2.200625,2.190612,2.181,2.171764,2.162884,2.154339,2.146111,2.138182,2.130536,2.123158,2.116035,2.109153,2.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.87,2.02,2.07,2.095,2.11,2.12,2.127143,2.17,2.203333,2.23,2.251818,2.27,2.285384,2.277143,2.27,2.26375,2.258235,2.27,2.296316,2.32,2.341429,2.360909,2.378696,2.395,2.386,2.371923,2.364444,2.3575,2.351035,2.345,2.339355,2.334062,2.301818,2.27147,2.242857,2.224166,2.198378,2.173947,2.158461,2.14375,2.133414,2.127143,2.114186,2.101818,2.09,2.078696,2.074255,2.07,2.065918,2.059,2.055294,2.051731,2.042642,2.039445,2.036364,2.033393,2.03579,2.043277,2.04034,2.037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2.61,2.76,2.71,2.685,2.7,2.735,2.717143,2.66625,2.593333,2.535,2.514545,2.5225,2.506154,2.449286,2.4,2.356875,2.354118,2.335,2.317895,2.2875,2.288572,2.275909,2.264348,2.24125,2.244,2.240769,2.232222,2.235,2.237586,2.24,2.261613,2.281875,2.300909,2.301176,2.314286,2.3225,2.33027,2.337631,2.344615,2.33625,2.320976,2.306428,2.313488,2.320227,2.32,2.326304,2.325957,2.325625,2.319183,2.319,2.324706,2.335962,2.341132,2.335,2.329091,2.323393,2.317895,2.312586,2.307458,2.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.94,2.09,2.14,2.165,2.18,2.19,2.197143,2.2025,2.24,2.27,2.294545,2.315,2.332308,2.368571,2.38,2.39,2.398823,2.406667,2.413684,2.42,2.425714,2.430909,2.435652,2.44,2.444,2.436154,2.428889,2.443572,2.457242,2.47,2.481936,2.493125,2.494546,2.478236,2.471429,2.473334,2.475135,2.468948,2.455385,2.4425,2.437561,2.44,2.428372,2.410455,2.393333,2.383478,2.374043,2.365,2.350204,2.342,2.334118,2.32077,2.307925,2.306667,2.3,2.288215,2.276843,2.265862,2.260339,2.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2.01,2.01,2.01,2.01,2.07,2.11,2.138572,2.14125,2.16,2.145,2.146364,2.16,2.171539,2.181429,2.19,2.1975,2.204118,2.210001,2.215264,2.205001,2.181429,2.173637,2.160001,2.141251,2.148001,2.142693,2.126667,2.122501,2.113449,2.100001,2.106775,2.108438,2.105455,2.102648,2.091429,2.0725,2.070811,2.065264,2.048462,2.0325,2.031951,2.024286,2.016977,2.01,2.003334,1.996957,1.990852,1.985,1.979388,1.974,1.968824,1.963846,1.959057,1.954445,1.944546,1.935,1.92579,1.932414,1.931187,1.9275,1.923935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1.71,2.16,2.31,2.385,2.43,2.46,2.438571,2.46,2.476667,2.49,2.500909,2.51,2.494616,2.470715,2.44,2.431875,2.424706,2.418334,2.412632,2.4075,2.402858,2.398637,2.394783,2.39125,2.388,2.385,2.382222,2.368929,2.361724,2.36,2.358387,2.356875,2.355455,2.354118,2.352857,2.351667,2.350541,2.349474,2.348462,2.3475,2.339268,2.324286,2.323954,2.323637,2.323334,2.323044,2.322766,2.3225,2.316122,2.313,2.307059,2.312885,2.318491,2.318333,2.307273,2.296607,2.286315,2.276379,2.266779,2.2575,2.248525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.01,1.935,1.96,1.9725,1.98,1.985,1.988571,1.95375,1.926667,1.905,1.914545,1.8975,1.883077,1.892143,1.92,1.963125,2.018823,2.051666,2.081052,2.1075,2.131428,2.153182,2.16,2.17875,2.208,2.223461,2.237778,2.240357,2.242759,2.255,2.256774,2.249063,2.232728,2.226177,2.22,2.205834,2.208649,2.207369,2.21,2.205,2.207561,2.217143,2.219303,2.221364,2.223334,2.218696,2.211064,2.194375,2.196735,2.202001,2.210001,2.217693,2.219434,2.226667,2.211819,2.1975,2.183685,2.170346,2.162543,2.155001,2.147706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1.71,2.01,2.21,2.31,2.37,2.41,2.395714,2.36625,2.326667,2.325,2.323637,2.3475,2.344616,2.342143,2.34,2.356875,2.354118,2.351667,2.349474,2.347501,2.345715,2.344091,2.342609,2.34125,2.34,2.338847,2.337778,2.315358,2.304828,2.305001,2.305162,2.305313,2.305455,2.305589,2.305715,2.305834,2.305946,2.306053,2.306154,2.30625,2.299025,2.285,2.285582,2.286136,2.286667,2.287174,2.28766,2.288125,2.282449,2.28,2.274706,2.281154,2.287359,2.287778,2.277273,2.267143,2.257369,2.247931,2.238814,2.23,2.221475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.61,2.46,2.31,2.385,2.43,2.46,2.395715,2.385,2.41,2.37,2.350909,2.3475,2.298462,2.256429,2.2,2.188125,2.177647,2.185,2.16,2.1675,2.16,2.153182,2.146957,2.14125,2.148,2.136924,2.121112,2.127858,2.144483,2.160001,2.164839,2.178751,2.191819,2.177648,2.155715,2.16,2.147838,2.144211,2.148462,2.145,2.145366,2.142143,2.146047,2.136137,2.126667,2.124131,2.118511,2.116251,2.114082,2.112,2.11,2.108077,2.106227,2.098889,2.091819,2.090358,2.088948,2.087587,2.086272,2.080001,2.078853,2.075323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.343333,2.37,2.391818,2.41,2.425385,2.438571,2.45,2.46,2.451176,2.443333,2.436316,2.43,2.424286,2.378182,2.349131,2.3225,2.31,2.31577,2.326667,2.304643,2.299655,2.29,2.261613,2.225625,2.21,2.186471,2.168572,2.155834,2.143784,2.128421,2.125385,2.115,2.105122,2.095714,2.086744,2.078182,2.07,2.04913,2.041915,2.035,2.028368,2.022,2.015882,2.015769,2.01,2.01,2.004545,1.993929,1.983684,1.973793,1.969322,1.97,1.970656,1.97129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2.01,2.16,2.11,2.235,2.31,2.36,2.395715,2.4225,2.443334,2.430001,2.446364,2.460001,2.448462,2.438572,2.430001,2.422501,2.415883,2.426667,2.420527,2.415,2.41,2.391819,2.362174,2.3725,2.37,2.367693,2.365556,2.385,2.403104,2.42,2.435807,2.450625,2.464545,2.451177,2.447143,2.443333,2.431622,2.436316,2.448461,2.46,2.470975,2.481428,2.484418,2.490682,2.5,2.508913,2.517447,2.525625,2.521224,2.516999,2.512941,2.509038,2.505283,2.512778,2.509091,2.510893,2.517895,2.51431,2.515932,2.5225,2.528852,2.53258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2.54,2.69,2.74,2.765,2.78,2.79,2.797143,2.8025,2.773334,2.75,2.730909,2.715,2.678462,2.657857,2.65,2.624375,2.619412,2.615,2.611053,2.607501,2.618572,2.628637,2.637827,2.64625,2.654001,2.661154,2.667778,2.673929,2.669311,2.645,2.631936,2.624375,2.621818,2.628236,2.617143,2.598334,2.580541,2.563684,2.54,2.5325,2.525366,2.518572,2.512093,2.505909,2.5,2.494348,2.488936,2.48375,2.478775,2.474,2.469412,2.465,2.457924,2.459444,2.455454,2.451607,2.447895,2.439138,2.425593,2.4125,2.399836,2.38758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2.01,2.31,2.31,2.31,2.31,2.31,2.352857,2.385,2.41,2.43,2.446364,2.41,2.356154,2.320714,2.32,2.300625,2.283529,2.268333,2.270526,2.2725,2.274286,2.289545,2.303478,2.30375,2.316,2.338846,2.348889,2.3475,2.351379,2.36,2.368064,2.375625,2.391818,2.398235,2.391428,2.380833,2.37081,2.361315,2.359999,2.336249,2.324634,2.317142,2.303023,2.289545,2.283333,2.277391,2.271702,2.26,2.254898,2.244,2.233529,2.223461,2.216603,2.212777,2.203636,2.194821,2.186315,2.178103,2.170169,2.162499,2.155082,2.147903,2.140952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2.01,2.16,2.21,2.235,2.25,2.26,2.267143,2.2725,2.276667,2.28,2.282727,2.285,2.240769,2.192143,2.18,2.188125,2.204118,2.193333,2.183684,2.175,2.152857,2.132727,2.114348,2.0975,2.082,2.067692,2.065555,2.063571,2.061724,2.06,2.068064,2.06625,2.064545,2.062941,2.061428,2.051666,2.042432,2.033684,2.025384,2.017499,2.01,2.01,2.003023,2.003181,2.01,2.016521,2.022765,2.028749,2.040612,2.052,2.062941,2.073461,2.083585,2.093333,2.091818,2.090357,2.088947,2.087586,2.086271,2.085,2.083771,2.082581,2.081429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.0475,2.076667,2.1,2.091818,2.085,2.102308,2.117143,2.13,2.14125,2.133529,2.143333,2.152105,2.175,2.181429,2.187273,2.192609,2.185,2.190001,2.171539,2.165556,2.160001,2.149656,2.135001,2.130968,2.127188,2.123637,2.111471,2.112858,2.110001,2.107298,2.104738,2.102309,2.107501,2.11244,2.117144,2.128605,2.132728,2.123334,2.133914,2.13766,2.141251,2.13245,2.130001,2.127648,2.125385,2.126038,2.123889,2.121819,2.119822,2.112632,2.10569,2.101526,2.1,2.093607,2.08742,2.081429,2.094375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1.94,2.015,1.89,1.9025,1.91,1.915,2.004286,2.07125,2.09,2.135,2.171818,2.2025,2.228462,2.272143,2.29,2.305625,2.319412,2.331667,2.342632,2.3525,2.361429,2.369546,2.39,2.40875,2.414,2.430385,2.445556,2.459643,2.472759,2.475,2.486774,2.479062,2.480909,2.482647,2.484285,2.485833,2.487297,2.488684,2.49,2.49125,2.492439,2.493571,2.494651,2.495681,2.496666,2.497608,2.49851,2.505625,2.512448,2.518999,2.525293,2.531345,2.537169,2.542777,2.537272,2.531964,2.521578,2.516723,2.512033,2.507499,2.503114,2.498871,2.494762,2.490781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2.01,2.31,2.41,2.46,2.49,2.51,2.524286,2.535,2.543333,2.55,2.555454,2.535,2.494616,2.492143,2.48,2.450625,2.46,2.451667,2.428421,2.3925,2.374286,2.357728,2.355652,2.36625,2.376,2.373461,2.371111,2.358214,2.346207,2.335,2.314839,2.295938,2.278182,2.261471,2.245715,2.230834,2.224865,2.227106,2.221539,2.216251,2.214879,2.217144,2.219303,2.221364,2.223334,2.225218,2.220639,2.216251,2.218164,2.229001,2.242354,2.249424,2.253397,2.260001,2.26091,2.256429,2.252106,2.258276,2.261696,2.267501,2.278033,2.285807,2.290953,2.29125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.03,2.0475,2.062941,2.076667,2.088947,2.1,2.11,2.091818,2.088261,2.0975,2.106,2.102308,2.098889,2.117143,2.123793,2.13,2.145484,2.16,2.173636,2.177647,2.181428,2.185,2.196486,2.207368,2.217692,2.2275,2.236829,2.245714,2.233256,2.221364,2.21,2.212174,2.214255,2.21625,2.212041,2.208,2.198235,2.188846,2.179811,2.171111,2.162727,2.154643,2.146842,2.13931,2.132034,2.125,2.123115,2.116452,2.11,2.10375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2.01,1.935,1.86,1.8975,1.92,1.935,1.988572,1.99125,1.993333,2.025,2.05091,2.0725,2.09077,2.106429,2.120001,2.131876,2.142354,2.151667,2.160001,2.1675,2.174286,2.180455,2.186088,2.178751,2.184001,2.188847,2.204445,2.218929,2.232414,2.235001,2.247098,2.258439,2.269092,2.287942,2.297144,2.289168,2.281623,2.278422,2.279232,2.272501,2.273416,2.274287,2.268141,2.262274,2.256668,2.264349,2.262129,2.256876,2.245715,2.241001,2.230589,2.220578,2.227926,2.235001,2.24182,2.248394,2.254738,2.260864,2.266781,2.272501,2.278034,2.283388,2.288573,2.28422,2.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.035,2.056154,2.085,2.1,2.131875,2.16,2.168333,2.16,2.13,2.095714,2.078182,2.075217,2.0725,2.07,2.079231,2.076666,2.074286,2.051379,2.03,2.029355,2.024062,2.023636,2.023235,2.014285,2.005833,2.005945,2.006052,2.006153,2.006249,2.006341,2.006428,2.013488,2.023636,2.029999,2.029565,2.029148,2.034999,2.040612,2.048999,2.048234,2.059038,2.066603,2.07111,2.069999,2.074285,2.073157,2.077241,2.078643,2.077499,2.076393,2.075322,2.079047,2.087343,2.088461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2.61,2.61,2.61,2.61,2.58,2.535,2.502857,2.4975,2.51,2.52,2.528182,2.535,2.540769,2.524286,2.49,2.47875,2.477647,2.485,2.47579,2.4675,2.46,2.453182,2.446957,2.42875,2.412,2.396539,2.393334,2.379643,2.361725,2.34,2.319678,2.29125,2.282728,2.274706,2.267143,2.26,2.253243,2.246842,2.233077,2.2275,2.222195,2.217143,2.212326,2.207727,2.203333,2.199131,2.195107,2.19125,2.187551,2.184,2.180588,2.177308,2.174151,2.171111,2.168182,2.165357,2.162632,2.16,2.157458,2.155,2.152623,2.150323,2.152858,2.160001,2.160001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
